"OTU" "Feature_name" "134_300Apole_091_102_S1_L001" "134_304Crase_079_114_S2_L001" "134_305Crase_067_126_S3_L001" "134_309Forsk_055_138_S4_L001" "134_310Gymno_043_150_S5_L001" "134_311Lychn_031_162_S6_L001" "134_313Marru_019_174_S7_L001" "134_314Praya_007_186_S8_L001" "134_315Resom_090_103_S9_L001" "134_316Resom_078_115_S10_L001" "134_317Vogti_066_127_S11_L001" "134_319Frill_054_139_S12_L001" "134_320Forsk_042_151_S13_L001"
"Eukaryota__100_119_90.72_____" "3cbd0fc5bdbff6e16f2a24cf6a6b7df0" "0" "0" "0" "35635" "0" "0" "0" "0" "0" "0" "0" "243" "8255"
"Eukaryota_Metazoa_Platyhelminthes_Trematoda_Digenea_Azygiida_Hemiuroidea__98.35_121" "b066c20b0398640079080bdf09403a91" "0" "0" "0" "0" "0" "0" "0" "1011" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Platyhelminthes_Trematoda_Digenea_Azygiida_Hemiuroidea__98.35_121" "1b43513cf611ef392c2a3de95bfdf992" "0" "0" "0" "0" "0" "0" "0" "848" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__97.48_119_90.02___" "d018a3f79a1ee15ce8522e933ce438fe" "0" "115" "423" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_119_91.31___" "f2ae1089364129c727397df5b7d19dd4" "0" "0" "43" "0" "98" "0" "0" "0" "138" "0" "0" "67" "0"
"Eukaryota_environmental samples_uncultured eukaryote__96.64_119_89.56___" "e5ccc2888a098ed34be083cfd2236c8a" "0" "194" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Mammalia_Eutheria__100" "9b0df9ab5bd2d96f44dcf482881184fb" "0" "0" "0" "0" "0" "163" "0" "0" "0" "16" "15" "0" "0"
"Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Mammalia_Eutheria__100" "757a308cc6e9262f01896ed7afe21af6" "0" "0" "0" "5" "0" "153" "0" "0" "7" "15" "12" "0" "0"
"Eukaryota__100_119_91.31_____" "d70a63e96bfb2b41567815b95c27942f" "0" "0" "0" "27" "20" "0" "0" "19" "13" "0" "20" "75" "0"
"Eukaryota_environmental samples_uncultured eukaryote__92.44_119_87.10___" "368d91927b606d59028d24c5f943e9c8" "0" "106" "67" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_117_91.04_____" "bfec9b50c68c246802f528e7447190e9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "165"
"Eukaryota__100_117_91.04_____" "9e43e535a2779b7f01f0a33fb096e57c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "159"
"Eukaryota__90.38_104_87.04_____" "89407b0962c793288a5e59b8b7a12234" "0" "0" "102" "0" "0" "17" "0" "0" "9" "0" "7" "0" "8"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Decapoda_Dendrobranchiata" "6c900206445d84fe90fbb9086d31004f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "138"
"Eukaryota__90.38_104_87.04_____" "68934f1d541fe79ca23ea78009baa003" "0" "0" "91" "0" "3" "17" "0" "0" "9" "0" "18" "0" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Scenedesmaceae__100_118_91.30" "c78fc638c202c49f9a64ecd6616ce7a7" "0" "0" "33" "0" "15" "16" "0" "0" "0" "0" "38" "0" "34"
"Eukaryota_Viridiplantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Scenedesmaceae__100_118_91.30" "3ae9bd73ab1b47393d95524e94ece72a" "0" "0" "50" "0" "0" "24" "0" "0" "0" "0" "28" "0" "29"
"Eukaryota_Fungi_Blastocladiomycota_Blastocladiomycetes_Blastocladiales__95.65_115_88.71_" "a1d6ad2e7921a3fa15f60d2920444219" "0" "0" "27" "0" "0" "0" "0" "0" "15" "7" "79" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Decapoda_Dendrobranchiata" "9a650ae1d208bfa1193431102f33a00f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "117"
"Eukaryota__94.96_119_88.62_____" "0f452b02dc2dfac33f4a376aaa175525" "0" "0" "0" "0" "0" "0" "0" "0" "101" "0" "0" "0" "0"
"Eukaryota__100_120_90.47_____" "fb4d13fef8875598aa266c6673aedd6d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "94" "0"
"Eukaryota_environmental samples_uncultured eukaryote__96.64_119_89.56___" "c09d7d5a1fd66405375b1a1d3a376f81" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "94" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea__92.16_102_70.89_" "9d755e9861989f27906b6231d6f08916" "0" "0" "44" "0" "0" "10" "0" "0" "0" "0" "19" "5" "10"
"Eukaryota_environmental samples_uncultured eukaryote__100_113_89.46___" "a52a26ba7bce0ee1a28ff5fcacc3f6c8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "39" "41"
"Eukaryota_environmental samples_uncultured eukaryote__92.44_119_87.10___" "d792e50fd6be1cb015471cd23db207f9" "0" "78" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_Euphausiidae" "64bc4a5f04aa8473e24f80939df73c79" "0" "0" "0" "0" "0" "78" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_120_90.47_____" "93c89759d759d8a596a302a3dc3b1985" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "76" "0"
"Eukaryota_environmental samples_uncultured eukaryote__94.96_119_88.62___" "c24608a9eacf844a6f1509156ee38c21" "0" "51" "24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Hexapoda_Insecta_Pterygota_Neoptera__93.48" "742a529bc7914504ff86110a81eb81c0" "0" "0" "0" "72" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_Euphausiidae" "4feaeb610a31c7aa58066f52204a1159" "0" "0" "0" "0" "0" "68" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_Blastocladiomycota_Blastocladiomycetes_Blastocladiales__95.65_115_88.71_" "3fd8421449a355f7671b0f5954cfd590" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "55" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_113_89.46___" "ab170fd7e515adbec35e2fdd828b453a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "28" "37"
"Eukaryota__100_119_90.72_____" "196e0a62cf5616e2449bb2c79f7e4c82" "0" "0" "0" "61" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi__89.66_116_70.37____" "351b320ea8df5ea7f7e16bf810fbcbeb" "0" "0" "17" "0" "0" "0" "0" "0" "0" "0" "42" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda__87.65_81_85.17__" "903046292dc77084d462353089946924" "0" "0" "0" "0" "0" "58" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__95.38_65_88.35___" "8deda561e0f5c64166979612fde49d7e" "0" "25" "25" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__94.94_79_88.24___" "fee909f28d7e10d0cb04dc7fe1ccc882" "0" "28" "21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__94.94_79_88.24___" "da8960457557312cb788159b08cb0b66" "0" "26" "20" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_62_90.68_____" "35af1c63cbac7864f5f69f1296e1519f" "0" "0" "17" "0" "0" "0" "0" "0" "0" "0" "25" "4" "0"
"Eukaryota__100_102_89.91_____" "041ef7865a629d2831cfac8b1af509a1" "0" "0" "26" "0" "0" "0" "0" "0" "0" "0" "20" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Hexapoda_Insecta_Pterygota_Neoptera__91.67" "b3de8e7621f33283f0b28121306a6b6e" "0" "0" "0" "45" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__89.92_119_84.64_____" "071e7919d02c072b872968062044396e" "0" "0" "0" "44" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__87.39_119_83.69___" "3131791d7776819dc8d72543b31530b2" "0" "19" "24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea__92.16_102_70.89_" "08ae93e1d2d236869a9c9b10d3dfd881" "0" "0" "34" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0"
"Eukaryota__95.56_45_87.66_____" "565fe2e34e5542950a55f8d403f00c8c" "0" "0" "0" "0" "0" "37" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Stramenopiles__95.73_117_88.18____" "1acea50cdf2010ddcce20775a70832fa" "0" "4" "15" "0" "0" "0" "0" "0" "0" "0" "15" "0" "3"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_Euphausiidae" "88861a9fa4573b5e2c248fd39024578b" "0" "0" "0" "0" "0" "36" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__87.39_119_83.69___" "43e4afb7d1f94c4e6db2dd3aa34f9534" "0" "15" "21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__97.41_116_87.55_____" "a5f3268492c689afdef44b17f1a31979" "0" "0" "0" "0" "0" "34" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_" "7c1fdaecfd30505abed56c2b1eb1e6f6" "0" "0" "0" "0" "0" "34" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_" "33795837d407cc187ab9199da67b7d49" "0" "0" "0" "0" "0" "34" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi__89.66_116_70.37____" "f8fb10b4d77821f1005c4c68c1c6c1c7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "33" "0" "0"
"Eukaryota__95.56_45_87.66_____" "f593fcf6e9e790cf02f8cbb90a5eca23" "0" "0" "0" "0" "0" "33" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__97.41_116_87.55_____" "bc5ea31b8e973a1f4e582fad8119005d" "0" "0" "0" "0" "0" "33" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__97.14_105_88.63_____" "47311fe2996ffaafacac6824195d815a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "33"
"Eukaryota__99.07_108_88.09_____" "e8032ddc3db66062f3a806c2c052c759" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "32" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_" "de6fdd9c98f4d5fd68e15f439b50444f" "0" "0" "0" "0" "0" "32" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_102_89.91_____" "92793db889b64fc0ea410afe29a0ab9e" "0" "0" "15" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_114_87.08___" "b5151a0abfc4a37cce6b89054718eaf3" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "22" "0" "0"
"Eukaryota__99.07_108_88.09_____" "611337cd8a024ed5a7b009a88cb6733d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "30" "0" "0"
"Eukaryota__100_46_89.73_____" "cab43aa9582de646f6e0b9d36b4cc78c" "0" "0" "0" "0" "0" "29" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi_environmental samples_uncultured fungus__100_118_91.30__" "301425d8c1835131ee10e88307f8b9c6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "23" "6" "0" "0"
"Eukaryota__92.44_119_85.78_____" "d37b8a4ff2c561fbf9e3eb71a63c41a4" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "12" "6" "0"
"Eukaryota_Choanoflagellida__98.41_63_71.52____" "55adf49fed74ea24743154d77908ae78" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "15" "8" "0"
"Eukaryota_environmental samples_uncultured eukaryote__95.08_122_88.71___" "3e75ac50867aaf7f45ed52467e3a004a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "28" "0" "0"
"Eukaryota__100_116_89.93_____" "be1c2981b9b3b7e207f482fd64cbe536" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "17" "0" "0"
"Eukaryota_Metazoa__98.11_53_89.85____" "84246e49b5243b7985280089d8f34403" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "27" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_" "20f0e04850fc449bc426bc190ea25b75" "0" "0" "0" "0" "0" "27" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__95.38_65_88.35___" "0424dd816b33f5492d579e83b4282cf0" "0" "0" "27" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__91.3_115_85.76_____" "970a8c687e7bd52ecd420e2c2c4bc587" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "26"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_Euphausiidae" "619141359fe43d3f92cd4a08667d06c8" "0" "0" "0" "0" "0" "26" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Choanoflagellida_Codonosigidae_Codosiga_Codosiga sp. FFN-2011__96.49_57_88.30_" "2dd0c44bc40f5f6afd9dedba9921fe25" "0" "0" "11" "0" "0" "0" "0" "0" "0" "7" "8" "0" "0"
"Eukaryota__100_119_91.31_____" "196a43a841b86380a3b2fa6fd56aca31" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "26" "0"
"Eukaryota_Fungi__100_85_71.26____" "ce0f878d47157deeff291eaa5c60894f" "0" "0" "13" "0" "0" "0" "0" "0" "12" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_Euphausiidae" "becb23a26eee59c5f87a2e228c321940" "0" "0" "0" "0" "0" "25" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_" "032323b4a51f728ce7b58e31c9b87007" "0" "0" "0" "0" "0" "25" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__94.87_117_87.78_____" "e03c06c91aead7ae172fdc1b7e01277b" "0" "0" "17" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea__92.16_102_70.89_" "dc5ad060f05677fadfdc0d8a8b407373" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17" "0" "7"
"Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales__100" "a2e8834cc1b44c49ee4e8518c7140a07" "0" "0" "4" "0" "0" "0" "0" "0" "0" "3" "17" "0" "0"
"Eukaryota__94.74_57_88.88_____" "e04ddae642bd08432ec91b3cd39c3ba0" "0" "0" "13" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_" "a9541adb61b6c5f5078e245cf933d5b6" "0" "0" "0" "0" "0" "23" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_Euphausiidae" "8cc5d1069673942bde255cd6b341b2ae" "0" "0" "0" "0" "0" "23" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_62_90.68_____" "ffb7613680e0a42d7bdec6fbe5be9787" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_114_87.08___" "72774eb443fb1823758aa4c58289a947" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "22" "0" "0"
"Eukaryota__91.3_115_85.76_____" "7181f572cfc36407f9d1cf2aca70ad0a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "22"
"Eukaryota_environmental samples_uncultured eukaryote__95.8_119_89.10___" "5ccf6c115319c5403e5147d168c84c5a" "0" "22" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.14_116_90.58___" "5c9a1cbc66cfd60566398b8d8ae440b0" "0" "0" "0" "0" "0" "22" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.14_116_90.58___" "821f9d113b314107109fb4b094793885" "0" "0" "0" "0" "0" "21" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_Euphausiidae" "709416bcf0ede41510d48a20dfa7c5e1" "0" "0" "0" "0" "0" "21" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_62_90.68_____" "1a22ef5347705fb9d773141877f83f5a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "21" "0" "0"
"Eukaryota_environmental samples__100_115_73.01____" "ede475fc4e091c6d4ffa5f7c54d952da" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "20"
"Eukaryota_Choanoflagellida__98.41_63_71.52____" "a0b2faf3dc58110271a2f3f3b7327d5c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "20" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_116_73.02___" "70a8373f57c8488e4347e306ee87fac2" "0" "0" "20" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_116_89.93_____" "47aa4c0fcdd89d7f4ff81a4fc2275aca" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "20" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_" "39a52d5b11b2a3b8cb4811c7940d991a" "0" "0" "0" "0" "0" "20" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_Euphausiidae" "380676976d89ee7066eb59c5f61e30c4" "0" "0" "0" "0" "0" "20" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa__100_52_90.58____" "ebd34b9e04a85c0bce23884d54f0b525" "0" "0" "0" "0" "0" "0" "0" "0" "19" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_" "c64edf30b8db291e5571674fb13bbb37" "0" "0" "0" "0" "0" "18" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_116_73.02___" "9b80527079cd0611262d4a4c33fed185" "0" "0" "18" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_Euphausiidae" "6e5aa44bc31b76872afa27cea0bf68a5" "0" "0" "0" "0" "0" "18" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Chordata_Craniata_Vertebrata__91.06_123_86.24_" "54c290d05adde62b37025028d4dff959" "0" "0" "0" "0" "0" "0" "0" "0" "18" "0" "0" "0" "0"
"Eukaryota_Alveolata__100_89_72.06____" "bf38bd111aa30efb4aa864ca7479f3ae" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_" "9a6e86d1559c5db2e45acdc712392e4a" "0" "0" "0" "0" "0" "17" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__93.04_115_88.69_____" "6a5fe9a32ac3f6ea25fe6bf3ec78ffc7" "0" "0" "12" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0"
"Eukaryota_Stramenopiles_Bacillariophyta_Bacillariophyceae_Bacillariophycidae__100_111_70.29_" "04386aec413d7d3d54c139e913c4ae6a" "0" "0" "17" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__100_119_90.56_____" "fbc0ea9a27d4b66071d5aed0026254ba" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata__100_98_72.36____" "eb7a2d5c210d8ca8d78e74421f9611dc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0"
"Eukaryota__97.14_105_88.63_____" "e2185f23dcd6b7162d4525ba377aef42" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16"
"Eukaryota_Alveolata__100_98_72.36____" "da96ffc11ed56bc906bf347a3b845034" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_Euphausiidae" "b72e1bdc190d5c7baa1d24e614ad4cf7" "0" "0" "0" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Chordata_Craniata_Vertebrata__91.06_123_86.24_" "202f94264959d6a2a265c5cc5cee0d39" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0" "0" "0"
"Eukaryota__98.44_64_89.68_____" "0adc4822842c9f6381918d63e7db136e" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Eucarida_Euphausiacea_" "fade2e24a5f2a1ee725d8c32af51f62d" "0" "0" "0" "0" "0" "15" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Viridiplantae_Chlorophyta_Ulvophyceae_Cladophorales_Cladophoraceae__100_111_90.01" "f9cbe24c9ac06e7cd4ee0471d5f1e42d" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0"
"Eukaryota__91.6_119_89.83_____" "9920687af088cdc24e22f063865f2b43" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15" "0" "0"
"Bacteria_Tenericutes_Mollicutes__94.92_59_87.25___" "714095ba89a883ffbbfc756f5c776d30" "0" "0" "0" "0" "0" "0" "0" "15" "0" "0" "0" "0" "0"
"Eukaryota__91.6_119_89.83_____" "fd6ca78dd78cab9bc0895d4d008e1c3b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14" "0" "0"
"Eukaryota_Fungi_environmental samples_uncultured fungus__100_118_91.30__" "e7f72925a7e00898dd721f031b9f3779" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "8" "0"
"Eukaryota__100_102_89.91_____" "6f9277d8669aa57629d1bc64989bbfc5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14"
"Eukaryota__100_61_90.39_____" "d20f1f0d8aaaaf5fab3660250000cfee" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13"
