"OTU" "Feature_name" "272_227Halis_379_198_S1_L001" "272_228Nanom_367_210_S2_L001" "272_233bChun_355_222_S3_L001" "272_234bEren_343_234_S4_L001" "272_235bApol_331_246_S5_L001" "272_236Apole_319_258_S6_L001" "272_241Lensi_307_270_S7_L001" "272_242Forsk_295_282_S8_L001" "272_243Apole_378_199_S9_L001" "272_244Steph_366_211_S10_L001" "272_245Diphy_354_223_S11_L001" "272_246Diphy_342_235_S12_L001" "272_247Diphy_330_247_S13_L001" "272_248Diphy_318_259_S14_L001" "272_249Diphy_306_271_S15_L001" "272_250Vogti_294_283_S16_L001" "272_251Diphy_377_200_S17_L001" "272_252Agalm_365_212_S18_L001" "272_253Agalm_353_224_S19_L001" "272_254Chuni_341_236_S20_L001" "272_255Apole_329_248_S21_L001" "272_256Apole_317_260_S22_L001" "272_257Apole_305_272_S23_L001" "272_258Praya_293_284_S24_L001" "272_259Steph_376_201_S25_L001" "272_260Apole_364_213_S26_L001" "272_261Sphae_352_225_S27_L001" "272_262Forsk_340_237_S28_L001" "272_263Apole_328_249_S29_L001"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 99.60_252.00_ 92.44" "a6b6e9e6d59a82903181d2af5192ccb0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "84" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__88.98_245.00_ 85.34_NA" "85eab71e663632b75aacc73000a574ca" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "79" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__88.46_234.00_ 84.84_NA" "39dbdf5f96a10be97bccc433806d1ba9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "74" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Deuterostomia_Chordata_Tunicata_Thaliacea__100.00_251.00_ 91.87" "27895abcbf63a37e594a213d846ed88d" "0" "0" "0" "0" "0" "0" "0" "0" "73" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Deuterostomia_Chordata_Tunicata_Thaliacea__100.00_251.00_ 91.87" "54a2bee6b8b0eb3aeb7802d859c5664e" "0" "0" "0" "0" "0" "0" "0" "0" "70" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 99.10_223.00_ 91.90" "46cef90ef50f66fcdf40d5f2462f8d01" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "68" "0"
"Eukaryota_Cnidaria_Scyphozoa_Coronatae__99.6_251_ 73.94_NA_NA" "7d242316ffb324b961e5c49e3a9f9229" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "61" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 99.60_252.00_ 92.44" "dfa3f4740a0442f556d30b0d069da507" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "57" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__98.2_111.00_ 72.25_NA" "68c477dd259b92202742048204b1777f" "0" "24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "29" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Scyphozoa_Coronatae__99.6_251_ 73.94_NA_NA" "16d8a9bce66b31c870dd846b823e2a89" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "47" "0" "0"
"Eukaryota_Bilateria__94.47_253_89.45__NA_NA_NA" "e204fc0a00e5c0d6fdebe6513331efe8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "46" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_uncultured eukaryote_uncultured eukaryote_NA_ 99.07_204.00" "f3d0f7af5209d12e5b1d04727573112f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "29" "0" "0" "0" "12" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_316.00_ 74.56_NA" "028974bda8f366bf0be8b739bc9bb169" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "8" "0" "9" "0" "0" "0" "8" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__98.13_107.00_ 72.19_NA" "c2e542a53158c55a28b15bb526ed464e" "0" "0" "0" "0" "0" "0" "0" "0" "27" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_uncultured marine eukaryote_uncultured marine eukaryote_NA_ 98.41_144.00" "e8c49e748b099d1c940e7f88ca5b5964" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "26" "0" "0"
"Eukaryota__96.55_29_88.62___NA_NA_NA" "5f1787ca18aefbffacbcf44db65d8e59" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "26" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_uncultured marine eukaryote_uncultured marine eukaryote_NA_ 98.44_145.00" "5c58e88e3c8f345122cdb06a7a2c45cc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "24" "0" "0"
"Eukaryota_Magnoliophyta_Cucumis sativus  cucumber ____Cucumis sativus  cucumber _NA_ 97.96_313.00" "33cf0a960989ba7877fae4b2491b417b" "0" "23" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Rotifera_Monogononta__ 99.60_252.00_ 92.40" "7bd2dacf777cbf8fb44d1c6f7c46d1c2" "0" "0" "0" "0" "21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I__99.2_251.00_ 92.04_NA" "284273c3e7626cbeef445a2ea09919da" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "21" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I__98.01_251.00_ 73.10_NA" "396a1fc03bdf4d3aa4069dc7c270639f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina__96.89_129_ 89.62_NA_NA" "b3c7c07b32ea90da35c3e85203df2fb8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__98.53_210.00_ 91.22_NA" "c515321ecd581ecf2916252f6150574d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina__94.55_55_ 70.02_NA_NA" "ae4a63bc0329f2b193d7250d9380cc7c" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__90.71_140.00_ 86.14_NA" "6f3393895959da5d0c6cbf3ae1fa6fe7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina__94.55_55_ 70.02_NA_NA" "40a8998b309ba2c50d9688a4dff0ba38" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Platyhelminthes_Catenulida__ 99.61_254.00_ 91.45" "059f3e93f5587e84da7f2117538ba6bc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Litostomatea_Haptoria_Hemiophrys__ 99.18_245.00_ 73.03" "9cf70395dc2753d13e28f92aef36de61" "0" "0" "0" "0" "14" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Annelida_Clitellata__ 95.24_252.00_ 71.84" "f903ecaf5f9045a5a7d0e817356d52f5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0"
"Eukaryota_SAR_Alveolata__98.01_251_72.43_NA_NA_NA" "ba2b4d840d41d6a7806b82e0717666b9" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__100_314.00_ 74.54_NA" "06ae0871231e2e4d50f8bfdc61638f25" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0"
"Eukaryota_SAR_Alveolata_Protalveolata_Perkinsidae_A31__ 99.19_248.00_ 91.91" "48ff82f07582885f1f7597ac71e0df32" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Annelida_Clitellata__100.00_252.00_ 73.99" "028f9844eac180eee647c27cd6884615" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina__96.89_129_ 89.62_NA_NA" "dc46f96889b9e069287240ec47f5db50" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__99.32_225.00_ 91.89_NA" "2d03a605940bf4b6d5e8cc61f1b8af1a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__97.85_ 93.00_ 71.96_NA" "8e91d061ada76b542e26096f879c9ef7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_uncultured eukaryote_uncultured eukaryote_NA_ 97.50_218.00" "f1131db8b80bee043a4b45dba5dcbf9a" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Basidiomycota_Agaricomycotina__99.21_252_92.23_NA_NA_NA" "31ce3213d1870e7d8e2af70ec1ce68ac" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__95.43_187.00_ 89.31_NA" "a72c64f359c39b4f1525d38230f54075" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__97.56_203.00_ 90.72_NA" "2dae59b808b340d6c872132dc847cd1d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Dinoflagellata_Dinophyceae__99.21_252_92.10_NA_NA_NA" "d03f7525a394e3151c2c4d700620daae" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__99.25_208.00_ 91.69_NA" "c4fccd8c29efdc071e7be210411f1a96" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_uncultured eukaryote_uncultured eukaryote_NA_ 97.43_217.00" "67e7e7b3edcf78d5267b8d355a80d66a" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__98.54_232.00_ 91.42_NA" "a3f6cfbe7b6f21eab1628120bd3635bc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae_uncultured eukaryote_uncultured eukaryote_NA_ 99.07_204.00" "3c8db8f4c8d20ead45f77952e0b8dae7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__98.84_231_91.59_NA_NA_NA" "ba4e1b39237db3a3cf4144bcc3557c7b" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
