"OTU" "Feature_name" "152_108_Diphyes_384_193_S1_L001" "152_109_Apolemia_372_205_S2_L001" "152_110_Vogtia_360_217_S3_L001" "152_111_Forskalia_348_229_S4_L001" "152_112_Forskalia_336_241_S5_L001" "152_113_Chuniphyes_324_253_S6_L001" "152_114_Nanomia_312_265_S7_L001" "152_115_Nanomia_300_277_S8_L001" "152_116_Nanomia_383_194_S9_L001" "152_117_Sphaeronectes_371_206_S10_L001" "152_118_Muggiaea_359_218_S11_L001" "152_119_Muggiaea_347_230_S12_L001" "152_120_Muggiaea_335_242_S13_L001" "152_121_Muggiaea_323_254_S14_L001" "152_122_Nanomia_311_266_S15_L001" "152_123_Diphyes_299_278_S16_L001" "152_124_Nanomia_382_195_S17_L001" "152_125_Nanomia_370_207_S18_L001" "152_126_Nanomia_358_219_S19_L001" "152_127_Sphaeronectes_346_231_S20_L001" "152_128_Sphaeronectes_334_243_S21_L001" "152_129_Sphaeronectes_322_255_S22_L001" "152_130_Sphaeronectes_310_267_S23_L001" "152_131_Sphaeronectes_298_279_S24_L001" "152_132_Sphaeronectes_381_196_S25_L001" "152_133_Nanomia_369_208_S26_L001" "152_134_Sphaeronectes_357_220_S27_L001" "152_135_Sphaeronectes_345_232_S28_L001" "152_136_Sphaeronectes_333_244_S29_L001" "152_137_Diphyes_321_256_S30_L001" "152_138_Diphyes_309_268_S31_L001" "152_139_Nanomia_297_280_S32_L001" "152_140_Nanomia_380_197_S33_L001" "152_141_Nanomia_368_209_S34_L001" "152_142_Muggiaea_356_221_S35_L001" "152_143_Nanomia_344_233_S36_L001" "152_159_Physalia_332_245_S37_L001" "152_160_Physalia_320_257_S38_L001" "152_162_Physalia_308_269_S39_L001" "152_165_Physalia_296_281_S40_L001" "152_166_Physalia_379_198_S41_L001" "152_167_Physalia_367_210_S42_L001" "152_169_Physalia_355_222_S43_L001" "152_170_Physalia_343_234_S44_L001" "152_171_Physalia_331_246_S45_L001"
"Eukaryota__100_133_91.46__________NA_NA" "6e3663069f6093af44114840819c30ec" "8" "0" "0" "0" "0" "0" "0" "0" "0" "130" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples__98.04_153_70.61_________NA_NA" "0acf1b470ef182b13c2580206b28b287" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "120" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea_Cyrtophoria_Dysteriida_Dysteriidae__98.69_153_72.66___NA_NA" "2bc5278c4285731e7a7f4b8ae2082a91" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "126" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea_Cyrtophoria_Dysteriida_Dysteriidae__98.69_153_72.66___NA_NA" "c83ae69609aced355b30febe9dedca29" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "100" "0"
"Eukaryota__99.24_131_91.06__________NA_NA" "cdf598246a6cf322bd808e13bbbf8390" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "93"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Hymenostomatida_Tetrahymenina__98.69_153_73.10____NA_NA" "9aba0e5c60f92208186d27f3b664b005" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "34" "11" "22"
"Eukaryota__100_132_91.45__________NA_NA" "8cc69b0cdd0925162332f5c2cf286c33" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "65" "0"
"Eukaryota__94.44_126_87.30__________NA_NA" "442d22a22c48c9492fa5ef80d87fad56" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "28" "21"
"Eukaryota_environmental samples_uncultured eukaryote__100_154_91.68________NA_NA" "d04117d784e5668fc89d3d0cb76477d7" "0" "0" "0" "0" "10" "0" "0" "0" "0" "0" "0" "13" "0" "0" "0" "0" "0" "0" "0" "9" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi__100_153_91.67_________NA_NA" "0746bf9618f30e03c5732066603e55c5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "48" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.35_154_90.86________NA_NA" "4e364e2ffe5828dba68ab87c1234474b" "0" "0" "44" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__94.44_126_87.30__________NA_NA" "4bf56081b5e2e02ab4d844f9ed3822e7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "23" "17"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Hymenostomatida_Tetrahymenina__98.69_153_73.10____NA_NA" "8f7015d75a9c275dc84b648a383413de" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "38" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.62_314_92.72________NA_NA" "ad311674a690bb304c574881946614d2" "0" "0" "0" "0" "0" "0" "0" "4" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_235_92.41________NA_NA" "885a8caca80c23d269cf46e775aece43" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "4" "3" "0" "0" "5" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0"
"Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Phyllopharyngea__99.35_153_72.45______NA_NA" "c96dff4663a898cad22cece85238f8aa" "0" "0" "27" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__94.78_115_88.25__________NA_NA" "088a90d76922e243d35528d57210f37b" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "27" "0"
"Eukaryota__92.16_153_87.02__________NA_NA" "20e14ca4c5319f5f6c031ac9edb5d949" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25"
"Eukaryota_Metazoa_Lophotrochozoa_Mollusca_Bivalvia__100_43_90.48______NA_NA" "ffa1d55e20d0996a8d435c2a9c6f127e" "0" "0" "20" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Lophotrochozoa_Mollusca_Bivalvia__100_43_90.48______NA_NA" "6d3418aacea8b5c09800155de7d387a9" "0" "0" "15" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Cnidaria_Myxozoa_Myxosporea_Bivalvulida_Variisporina__98.69_153_90.65____NA_NA" "06b2e05271a2e35933e9518a9ecaf18d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11"
"Eukaryota_environmental samples_uncultured eukaryote__100_129_91.42________NA_NA" "5024126904a23919c2d5a1b56acb3e99" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_199_92.14________NA_NA" "461bbefe26bb2b0d7aa6d54de2fcccfd" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__100_154_91.68________NA_NA" "649138e07ac8d13211a938a851ca7f1d" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
