"OTU" "Feature_name" "272_108_Diphyes_384_193_S1_L001" "272_109_Apolemia_372_205_S2_L001" "272_110_Vogtia_360_217_S3_L001" "272_111_Forskalia_348_229_S4_L001" "272_112_Forskalia_336_241_S5_L001" "272_113_Chuniphyes_324_253_S6_L001" "272_114_Nanomia_312_265_S7_L001" "272_115_Nanomia_300_277_S8_L001" "272_116_Nanomia_383_194_S9_L001" "272_117_Sphaeronectes_371_206_S10_L001" "272_118_Muggiaea_359_218_S11_L001" "272_119_Muggiaea_347_230_S12_L001" "272_120_Muggiaea_335_242_S13_L001" "272_121_Muggiaea_323_254_S14_L001" "272_122_Nanomia_311_266_S15_L001" "272_123_Diphyes_299_278_S16_L001" "272_124_Nanomia_382_195_S17_L001" "272_125_Nanomia_370_207_S18_L001" "272_126_Nanomia_358_219_S19_L001" "272_127_Sphaeronectes_346_231_S20_L001" "272_128_Sphaeronectes_334_243_S21_L001" "272_129_Sphaeronectes_322_255_S22_L001" "272_130_Sphaeronectes_310_267_S23_L001" "272_131_Sphaeronectes_298_279_S24_L001" "272_132_Sphaeronectes_381_196_S25_L001" "272_133_Nanomia_369_208_S26_L001" "272_134_Sphaeronectes_357_220_S27_L001" "272_135_Sphaeronectes_345_232_S28_L001" "272_136_Sphaeronectes_333_244_S29_L001" "272_137_Diphyes_321_256_S30_L001" "272_138_Diphyes_309_268_S31_L001" "272_139_Nanomia_297_280_S32_L001" "272_140_Nanomia_380_197_S33_L001" "272_141_Nanomia_368_209_S34_L001" "272_142_Muggiaea_356_221_S35_L001" "272_143_Nanomia_344_233_S36_L001" "272_159_Physalia_332_245_S37_L001" "272_160_Physalia_320_257_S38_L001" "272_162_Physalia_308_269_S39_L001" "272_165_Physalia_296_281_S40_L001" "272_166_Physalia_379_198_S41_L001" "272_167_Physalia_367_210_S42_L001" "272_169_Physalia_355_222_S43_L001" "272_170_Physalia_343_234_S44_L001" "272_171_Physalia_331_246_S45_L001"
"Eukaryota_Chlorophyta_Mamiellophyceae_Mamiellales__99.6_251_ 73.94_NA_NA" "4dac5fe25a32e20670185223cdbe2f24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "49" "0" "64" "0" "0" "0" "46" "121" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Chytridiomycota_Incertae Sedis_Rhizophydiales_Kappamycetaceae_uncultured Chytridiomycota_uncultured Chytridiomycota_NA_ 98.80_251.00" "463be900523b50b993d3bc1e92e159a2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17" "89" "146"
"Eukaryota_SAR_Alveolata_Protalveolata_Perkinsidae_A31__ 97.98_247.00_ 91.22" "47637639d598ce2649880d7529b65f92" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "58" "102"
"Eukaryota_SAR_Rhizaria_Cercozoa_uncultured__99.2_251.00_ 73.77_NA" "c770cf374e2c020f9f4f81f953cfd6e8" "0" "0" "41" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15" "90"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Platyhelminthes_Trematoda__ 96.44_253.00_ 91.41" "059d8425e102ab49beaadc5ec02f5ed2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "139" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A___NA_NA_NA" "29067a953a16fcf5eebf7e7b440aa33d" "0" "0" "0" "0" "15" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "27" "28" "15" "0" "12" "15" "0" "0" "17" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea__ 99.21_252.00_ 92.05" "5ae013c6417001757af5f9dc6c0ebc93" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "28" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "87" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I__99.21_252.00_ 92.14_NA" "e1a9bd2d3698b619d62790f07a811970" "0" "0" "106" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Platyhelminthes_Trematoda__ 96.44_253.00_ 91.41" "96c440c022b9ed6d218a743b731dbdc1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "93" "0"
"Eukaryota_Basidiomycota_Ustilaginomycotina_Malasseziales_Malasseziaceae_Malassezia_uncultured fungus_NA_ 99.21_252.00" "5caca7cde84cb95493be5cd62296121f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25" "0" "0" "0" "0" "0" "33" "17" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Alveolata_Syndiniales_Syndiniales Group I__99.2_251.00_ 73.46_NA" "2a24bb8a62422833bf70ce1a47fea5a0" "0" "0" "70" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Chlorophyta_Mamiellophyceae_Mamiellales__99.6_251_ 73.94_NA_NA" "ff82d5fb3a8ab428adeb8dbd769995b1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "68" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ascomycota_Pezizomycotina_Hypocreales__99.2_251_ 73.77_NA_NA" "511802b5d02c857413b52f67acf1c8a6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "62"
"Eukaryota_SAR_Rhizaria_Cercozoa_Phytomyxea__98.4_250.00_ 72.04_NA" "a9f16d14559828eac950d6d43b6166e1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "56"
"Eukaryota_Dinoflagellata_Dinophyceae_Gymnodiniphycidae_Gyrodinium_uncultured eukaryote_uncultured eukaryote_NA_ 99.21_252.00" "f0e6ef3f7bce5667869807d1bd8661b5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "20" "22" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Deuterostomia_Chordata_Vertebrata_Gnathostomata__ 99.60_252.00_ 92.44" "9ecc342e6fb43fd308b4ebb5adec50ee" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "29" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "0" "0"
"Eukaryota_Picozoa__99.21_254_92.25__NA_NA_NA" "ee77b3490af489718ab558307f550859" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "41" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Amorphea_Amoebozoa_SAR_Stramenopiles_Labyrinthulomycetes_uncultured freshwater eukaryote_NA_100.00_234.00" "e45358b84f9aaa90b2dd9d78666b9267" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "41"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__98.62_145.00_ 72.70_NA" "329cdcd46b6da0e4c91d27182a344bd2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__98.75_129.00_ 72.19_NA" "98dcfd29b74bce4b2773240456e69e5a" "0" "0" "0" "0" "0" "0" "36" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__98.75_129.00_ 72.19_NA" "f688572fafc0026aa37b068e343217a6" "0" "0" "0" "0" "0" "0" "35" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina__96.61_166_ 89.52_NA_NA" "f93d7c1bd8c8596b29b2f878bc95f60c" "0" "0" "0" "0" "0" "14" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina_Siphonophorae__98.62_145.00_ 72.70_NA" "90b945843f50d201ab79eb6feef07464" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Chlorophyta_Chlorophyceae__99.21_252_91.83_NA_NA_NA" "ec93b79302ad2721340e6b3eab9b57d4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "31"
"Eukaryota_Ascomycota_Pezizomycotina_Chaetothyriales_Herpotrichiellaceae__99.21_252.00_ 92.23_NA" "43ccfe07c42262b2bf5809b4df2097d3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "12"
"Eukaryota_SAR_Alveolata_Protalveolata_Perkinsidae_A31__ 97.80_227.00_ 91.14" "9e687352c3165577cb471d6b299e2567" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "27" "0"
"Eukaryota_Chlorophyta_Chlorophyceae__99.21_252_91.83_NA_NA_NA" "5db56ab4c8eced55a10420d0bb2129f5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "27"
"Eukaryota_Cnidaria_Hydrozoa_Hydroidolina__96.61_166_ 89.52_NA_NA" "f61a07d521761d46b5109e71525f5fb1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Chytridiomycota_Incertae Sedis_Rhizophydiales__100_231_ 73.63_NA_NA" "4774b80baa0ec4fbebfc791542635684" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Nematozoa_Nematoda__ 97.61_251.00_ 91.09" "17927338a4359d6041e1ce17a51875c2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "25" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Lophotrochozoa_Platyhelminthes_Trematoda__ 98.81_253.00_ 91.80" "27988da6b62b444e389033c83484a73f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "21" "0"
"Eukaryota_Basidiomycota_Ustilaginomycotina_Malasseziales_Malasseziaceae_Malassezia_uncultured fungus_NA_ 99.21_252.00" "eec649660f3677e698276da3cf6a1543" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "19" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Amorphea_Obazoa_Opisthokonta__96.05_253_ 90.63_NA_NA" "810b68268d73b4eb4634686c08161c5e" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17" "0"
"Eukaryota__92.11_38_88.24___NA_NA_NA" "54481fd4853ed2bfc7093e53a3a5b990" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Ciliophora_Intramacronucleata_Litostomatea__97.57_247_ 91.07_NA_NA" "106eb2114b29a915e556c529c2bb26f3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A___NA_NA_NA" "b9e12f2306eb5081e0b4168992ecb11f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14"
"Eukaryota_Amorphea_Amoebozoa_Centrohelida__98.41_252_ 91.79_NA_NA" "e2c1ea22d54a8854145451b71f5bd94d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__99.37_220_91.83_NA_NA_NA" "c3582e584ca95487a520d0c1570bf307" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Cnidaria_Hydrozoa__99.35_188_91.37_NA_NA_NA" "9f23229c4048b69174908bf3a5be6c18" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__95.12_205_87.55___NA_NA_NA" "838a486ee544d8619e18c18f59539bc9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Nematozoa_Nematoda__ 97.61_251.00_ 91.09" "9b382ae55e51e130d1fc5352e8d359f3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A___NA_NA_NA" "7dfb6656a8834b83abb3df87222a3e46" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea_uncultured eukaryote_NA_ 99.21_253.00" "20b748980ce6434f17dc8c71edc80740" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A___NA_NA_NA" "0b6231e4a22cc7c6acab1a4fd1635801" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_SAR_Rhizaria_Cercozoa_Novel Clade 10__100_230.00_ 91.98_NA" "c10fc976e35796d515df4011a5c406d9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10"
"Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea_uncultured eukaryote_NA_ 99.21_253.00" "5b46df8ac614da2835b7b8d324705c72" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
