0a98baae1b0aa9d367e1c7b0b4ebc4e9,Eukaryota	environmental samples	uncultured eukaryote,100	162	91.76
1107f2005760c824ba3685e6c103430f,Eukaryota,99.38	161	90.78
119c704a52adbb4da892b555de54e5d2,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Pleocyemata	Caridea	Alpheoidea	Alpheidae,99.44	178	90.67
12bcd12994d0e1ff8872cdb650b4f4c4,Eukaryota,98.14	161	90.51
13dfe7e98a65695fd5f10b96b9556277,Eukaryota	environmental samples	uncultured eukaryote,100	162	91.76
18381a4cf02a15552971e5e128d85a83,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Pleocyemata	Caridea	Alpheoidea	Alpheidae,99.44	178	90.14
1c216718b170e5920478d861bddb0e12,Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyceae	Bacillariophycidae	Cymbellales	Gomphonemataceae	Gomphonema,100	167	73.39
1cee9a0ddd49e45e6398a3433bac54f9,Eukaryota	environmental samples	uncultured eukaryote,99.4	168	73.21
1d04b9fc63623c17778fe7561030f1d8,Eukaryota	Fungi	Chytridiomycota	environmental samples	uncultured Chytridiomycota,100	164	91.34
2224d982ae1b16a8c53ffaf81e67df5f,Eukaryota,93.49	169	87.88
235cf9452f87d9961269cf36e91f9874,Eukaryota,99.39	164	91.47
24a885880bdb47bd785b6f59e876f897,Eukaryota,94.44	54	85.19
27f7bb862bbd63ec7244731335ad66ab,Eukaryota,97.59	166	89.78
2c759cfb7b5a5cd5b6caf6467d24b9bc,Eukaryota	environmental samples	uncultured eukaryote,99.38	160	90.69
2ccbb2950e313715df94a99ad5de4996,Eukaryota	Rhizaria	Cercozoa,99.42	171	72.47
2e46dfa9f82e147883bd5be37c4663e0,Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyceae	Bacillariophycidae	Cymbellales	Gomphonemataceae	Gomphonema,100	167	73.39
